Fish,Stimulus_dB,Blk00,Blk01,Blk02,Blk03,Blk04,Blk05,Blk06,Blk07,Blk08,Blk09,Blk10,Blk11,Blk12,Blk13,Blk14,Blk15,Blk16,Blk17,Blk18,Blk19,Blk20,Blk21,Blk22,Blk23,Blk24,Blk25,Blk26,Blk27,Blk28,Blk29,Blk30,Blk31,Blk32,Blk33,Blk34,Blk35,Blk36,Blk37,Blk38,Blk39,Blk40,Blk41,Blk42,Blk43,Blk44,Blk45,Blk46,Blk47,Blk48,Blk49,Blk50,Blk51,Blk52,Blk53,Blk54,Blk55,Blk56,Blk57,Blk58,Blk59,Blk60,Blk61,Blk62,Blk63,Blk64,Blk65
track_tld7_a1p0_00_e00066-f02,20,34.21997,35.89222,56.28922,44.43045,54.80367,35.36898,48.59617,35.83194,35.60403,53.31408,48.04894,53.91380,41.03239,44.89234,36.98341,43.87451,37.80780,44.52155,25.89632,33.05533,42.61522,31.85215,29.74588,57.08776,36.86887,40.06449,29.69481,48.74851,40.05776,45.05209,42.46721,36.49363,52.42435,53.15654,63.06455,33.15239,51.60872,44.95268,48.96581,48.17925,33.50035,35.74032,46.93983,30.04717,52.51663,34.72911,46.53716,31.39415,56.57583,35.94480,38.96819,62.08348,36.96975,49.73581,63.91026,42.56569,34.25307,35.89972,64.08631,56.80121,53.38678,48.50800,56.15888,41.08354,65.28757,48.67377
track_tld7_a1p0_00_e00066-f03,20,17.00627,25.92918,19.08401,40.82327,21.85254,42.59589,41.47804,37.55081,32.27003,39.79354,31.94785,17.67546,10.19232,24.35104,31.61695,31.33644,28.14216,31.88014,38.45837,33.82407,56.21605,34.76333,33.57799,24.34593,9.73523,25.61598,34.66468,31.14706,24.71111,36.27327,19.04663,19.67309,20.69826,25.14797,35.60906,18.34492,29.82905,14.14961,24.31847,28.74561,22.88877,34.85160,40.92321,20.72132,23.09650,29.66705,14.88807,36.33401,32.45281,24.66281,21.16834,7.87093,14.76100,31.20590,20.18321,29.28132,13.21700,8.11398,22.19451,15.09377,9.08473,29.02997,16.41828,29.35400,31.18479,38.30417
track_tld7_a1p0_00_e00066-f04,20,36.21085,38.70867,30.02368,22.44572,31.29143,37.73896,39.09527,45.58281,36.35114,36.27019,43.88841,29.58402,27.11523,41.30269,32.68723,43.68441,36.82845,23.03845,26.83481,47.90648,26.66918,24.33453,19.58524,37.19444,24.50954,27.03511,35.26062,33.06196,21.02856,34.97492,28.92345,32.60634,32.42810,37.20991,44.80894,29.24364,27.81283,16.80220,35.66168,20.07693,25.67308,35.38909,18.79133,37.14855,29.64558,31.46691,38.62353,33.80800,40.98491,39.89285,59.42176,41.40339,33.78643,19.90526,31.48696,26.89236,20.04643,33.37994,25.66785,32.21351,13.57973,26.77921,35.62805,34.39639,31.92816,35.99932
track_tld7_a1p0_00_e00066-f05,20,27.67237,62.58381,31.12823,34.15080,49.97500,16.44887,32.50717,35.53671,39.11392,48.25890,27.60057,36.84048,42.22815,26.94359,53.83938,25.98544,54.00531,25.48331,31.72511,37.43948,45.31183,34.80946,56.84482,40.98372,18.97601,34.10840,26.37734,19.40529,28.45796,50.21164,31.79453,58.93928,38.70949,48.35543,30.00953,47.34489,35.68383,53.91549,27.09307,19.69597,18.37952,26.81153,22.00148,21.04566,37.59806,33.51841,28.70697,35.25015,34.12961,42.55454,29.19334,34.44558,43.87178,35.30641,29.47930,23.53925,34.33635,28.98044,28.01663,50.02922,29.05608,9.33256,50.66737,39.23367,27.16990,33.22603
track_tld7_a1p0_00_e00066-f06,20,35.12399,20.55924,20.14923,18.65605,25.61820,35.79969,18.39323,27.47325,17.45999,52.11806,42.04882,50.13963,62.86641,45.13781,36.93372,41.78740,50.60405,13.49295,25.88061,37.50856,41.40743,39.51930,49.47925,36.14923,10.86514,38.35343,21.93553,35.60186,40.20041,13.56953,21.81728,39.38226,46.48207,28.33664,39.89397,8.16314,35.05933,23.69341,20.81509,27.16221,25.47271,23.39931,28.87103,23.73953,36.23079,25.43793,30.60288,25.84458,46.62297,30.36627,29.93433,30.41128,36.99106,33.11085,34.78705,40.83846,32.54529,28.84339,33.04750,33.76220,26.18686,29.85734,20.01715,28.78025,28.31388,36.65443
track_tld7_a1p0_00_e00066-f07,20,30.01396,31.52308,37.05042,11.26965,31.17090,41.83401,11.60823,24.85937,24.82652,13.06955,23.58085,40.13253,45.75051,13.87666,33.68937,28.17682,39.13793,34.97778,35.87369,26.46823,41.86623,42.10376,45.73529,51.32079,2.53506,10.65903,15.49648,5.81389,6.05414,7.04592,5.44055,5.19880,36.52068,38.96747,26.31368,21.31651,37.33775,37.99716,16.28001,16.88840,32.30380,26.78005,38.45531,39.17654,17.89516,41.27301,55.38490,39.29765,30.13302,16.00932,31.61184,39.51851,34.75863,32.31582,59.68148,27.32379,45.03400,61.88484,43.11118,32.35301,42.25898,42.98970,22.61121,61.38011,47.80055,29.50268
track_tld7_a1p0_00_e00066-f08,20,12.67543,41.19356,40.65762,44.27681,12.66674,34.15078,38.43991,54.40953,20.82190,44.23966,41.52265,29.65060,14.81297,30.66453,22.78993,28.76661,58.83117,23.99637,37.51510,47.45229,40.12086,46.61783,22.63980,27.75413,16.76684,34.75547,35.19252,14.98851,35.94368,23.46616,9.94676,64.01517,16.52182,40.02626,22.21455,41.04013,41.38484,40.85555,36.89298,24.81714,33.38416,15.87551,28.03695,26.47010,28.51063,16.56933,25.06573,42.25415,30.84252,34.02607,26.19378,38.85658,65.52898,16.91359,18.22117,37.70549,43.37458,22.46432,35.58064,41.14329,20.01680,35.98261,43.07713,32.40834,50.75933,38.29436
track_tld7_a1p0_00_e00066-f09,20,13.54611,31.41465,34.83041,20.65087,16.82429,19.13872,37.51591,22.90045,29.09392,16.35419,23.08822,16.09838,23.21790,11.95651,23.40579,29.55462,15.07670,27.58865,22.54602,27.13680,44.23424,32.15582,29.53689,12.14823,63.48807,14.46137,17.69881,12.48717,18.64784,29.60235,18.68385,12.06819,24.78713,30.19205,34.42397,18.67700,23.22746,21.46828,26.93121,38.28546,18.14025,18.02708,28.24567,33.98589,25.49957,24.78304,33.46874,22.79011,19.98271,27.55689,26.33859,17.45829,18.49705,30.45915,24.34683,42.00074,27.61283,24.02902,39.33414,53.01036,13.80565,20.36507,16.13326,30.84100,20.83946,23.94818
track_tld7_a1p0_00_e00132-f01,20,30.50830,52.93459,23.78941,34.37158,34.79222,32.23741,44.67387,23.33834,25.95401,32.37204,47.62420,30.13487,58.12192,33.27902,15.23883,22.70852,32.82291,27.15521,28.61291,29.96613,28.16862,52.27698,14.03156,24.42137,15.30044,24.09465,18.76425,26.62641,31.29028,13.79333,16.35257,16.03752,33.64297,32.35539,23.43652,39.51465,31.98484,34.10555,55.07084,33.88762,41.46737,32.39383,34.42730,50.74044,36.34985,34.88360,41.27241,31.29711,34.99485,40.04265,39.83167,36.99271,29.97710,18.94094,36.44413,29.64239,74.23339,38.02997,32.70317,28.75245,39.50782,38.64574,30.65542,37.43260,20.43768,36.52796
track_tld7_a1p0_00_e00132-f02,20,39.91683,52.95904,57.63126,34.62021,40.15162,40.01530,58.08108,45.81036,40.64788,42.48974,50.78958,74.18908,52.73613,38.58797,43.62082,46.58638,49.20246,40.20188,48.22629,30.72023,46.82851,34.42268,38.07277,29.63144,24.28239,41.34903,30.87283,28.70990,50.48396,31.60721,31.71803,54.28051,39.83902,48.67372,44.28804,44.71124,58.32801,49.42560,45.40538,40.73137,27.94501,43.85875,50.22371,49.60036,38.97053,48.38298,56.65477,56.75927,34.22536,50.53044,44.88811,43.27983,49.31482,50.58185,39.10053,44.96090,35.05185,48.47421,50.85259,46.58942,46.98151,50.20239,43.11274,36.05286,39.78749,34.89565
track_tld7_a1p0_00_e00132-f03,20,9.57370,20.25500,27.80230,18.67606,33.80550,29.07116,43.97036,20.67672,18.59796,35.84493,28.63140,21.41161,29.43265,29.97298,14.23947,26.25896,15.13353,20.96261,22.56824,33.05805,13.13142,24.21237,13.94161,17.09883,8.08612,20.35263,27.36637,11.66957,12.95251,21.87189,20.97751,21.20040,30.98290,25.04264,15.01204,32.78151,14.32880,27.98305,25.84046,21.87022,32.64511,25.43179,26.74022,23.96137,14.66747,21.86577,25.53181,20.26175,25.41502,32.76924,23.50965,25.54244,25.72347,19.46479,17.95108,14.89228,12.74238,20.82375,26.89939,27.40631,16.21959,26.63700,18.43984,19.69446,25.79180,21.69238
track_tld7_a1p0_00_e00132-f04,20,16.04556,19.51346,17.22938,29.61513,27.24126,43.17331,24.70880,24.67292,26.65311,46.27110,41.84018,25.53610,28.52374,46.93169,21.02494,34.15866,43.43654,28.26255,28.09186,36.64433,37.19782,43.06761,29.26961,41.53495,40.37925,22.75916,35.98269,26.87354,41.48411,28.36334,38.84143,41.83782,20.46848,46.06966,9.74507,24.45309,30.19230,29.60738,35.44835,11.46604,28.43713,32.10497,15.42692,39.51311,23.66819,28.11810,30.34480,14.31976,31.25231,31.64686,27.93043,35.86715,48.00176,16.22394,18.31117,21.74042,25.79182,28.09979,31.59582,26.29694,22.26906,34.09472,30.18552,25.32928,34.40891,30.20582
track_tld7_a1p0_00_e00132-f05,20,26.08894,13.89720,19.55622,38.70546,38.45764,25.91472,38.93884,27.10065,22.44056,23.95486,33.87305,36.57943,21.52132,31.11245,41.65779,16.62256,25.87272,47.25125,29.19792,24.58916,28.43150,34.09155,37.70333,37.81171,9.21284,22.51190,24.09252,40.09999,22.67407,18.17578,30.46762,44.74123,41.32984,48.91095,36.36260,34.28395,34.05408,45.25647,33.07753,14.57589,23.34896,45.26822,36.87973,25.61691,42.10630,18.64677,36.48153,51.27785,34.89877,46.37806,32.76827,41.00996,40.44160,48.73581,14.50227,32.72042,30.01770,30.09230,32.74529,17.00818,33.50487,23.48611,33.97057,29.93066,29.98233,16.17367
track_tld7_a1p0_00_e00132-f06,20,35.24634,19.07073,30.08382,24.85059,31.86492,43.42546,29.79788,43.03543,30.69221,27.12644,33.85356,37.87126,32.54005,36.50649,42.17508,49.11005,33.94374,31.23664,22.96537,23.90116,21.33244,17.17302,26.75464,23.01302,29.36533,31.32804,37.58156,22.13235,20.83302,29.29326,27.06800,37.32003,66.25695,56.92207,31.87903,19.30487,43.37575,51.68611,49.50884,30.76210,27.61538,34.27904,23.32970,22.97100,41.77042,65.32841,37.52188,38.99673,39.33443,49.87283,49.44368,52.16144,24.71991,35.04600,50.88129,45.26268,42.31738,53.05298,44.78303,27.83193,28.31463,31.43481,20.98785,29.68323,47.06099,41.89831
track_tld7_a1p0_00_e00132-f07,20,46.04654,31.80559,23.43208,34.45792,38.18498,21.04372,51.59093,44.46339,37.94021,28.09645,34.49706,59.19094,31.01119,33.64900,40.44547,31.38876,46.32322,32.29251,45.72632,35.67360,50.64399,53.03376,21.01297,33.26078,12.51317,9.29226,8.60140,3.03251,9.04652,10.02717,20.66392,14.06654,13.53086,31.01209,21.18530,21.65321,23.49248,21.13351,15.06570,16.57181,13.21518,19.18685,41.32126,36.18118,15.12710,27.94765,22.88392,20.90808,49.23712,11.75335,26.61021,35.12056,33.70845,19.83897,21.57935,28.00321,34.86074,12.10193,35.22541,11.28508,45.30812,39.17767,39.58275,21.39237,33.50736,30.06818
track_tld7_a1p0_00_e00132-f08,20,30.36664,36.37981,32.11158,37.30341,49.34869,33.18530,13.87457,42.91093,33.00852,43.60647,41.60022,13.39620,42.16433,34.93012,27.05058,31.46488,18.97432,22.38329,27.56054,32.38492,32.44450,36.48865,23.46388,27.49999,10.78915,12.00804,33.02297,42.93840,28.67674,49.16791,20.78216,47.09272,41.87260,14.02680,60.17045,56.96279,24.98920,34.55648,50.38530,39.65576,36.59724,27.46149,41.62192,51.31323,44.34361,42.62680,18.92660,24.56145,28.43548,23.72925,21.18262,35.79000,39.80720,20.61510,34.71147,18.75312,29.81930,21.60967,31.15234,35.36162,34.04592,36.09604,53.65514,39.11828,37.23509,19.95356
track_tld7_a1p0_00_e00132-f09,20,32.26489,20.30351,41.72572,36.41303,32.67444,26.33489,29.25981,29.27039,16.97410,24.48404,23.21368,20.65703,17.99163,30.49756,25.17080,37.29857,21.30970,13.85420,32.12391,12.82830,28.21290,21.37832,31.24631,16.66180,10.77388,4.84738,22.07079,23.09204,29.26397,36.44138,14.93140,26.53766,29.17090,20.67515,31.14246,28.21337,16.98947,30.76812,27.33849,29.80438,18.66770,25.18022,23.56027,41.19312,7.33052,19.62899,24.68670,22.72605,32.77293,29.03627,25.36281,23.81399,40.64468,22.26982,7.72942,15.63805,18.52015,26.24287,22.13610,22.40103,24.97901,33.15070,21.61320,31.37234,25.81902,17.29550
track_tld7_a1p0_01_e00000-f01,20,27.14942,28.22721,30.10434,30.52091,36.92859,35.25173,38.18155,36.89441,24.02791,46.89344,19.74298,25.87875,32.81262,29.38835,28.68426,44.04718,35.63765,34.00534,19.11413,29.57162,19.05612,43.36011,29.43913,28.94739,17.08966,34.37265,26.46864,30.22952,31.69629,29.15320,10.59734,31.88447,27.26594,29.24341,36.05652,26.63245,29.77390,33.51461,25.68910,20.85384,38.64623,24.05858,24.84595,23.21185,22.38390,11.12894,38.84113,20.20124,40.37263,23.13886,34.51122,18.47509,44.23612,32.31875,26.98222,25.95423,42.35918,51.98820,14.74052,18.87805,43.98892,35.09443,31.32874,33.38909,40.99855,26.73912
track_tld7_a1p0_01_e00000-f02,20,34.16086,35.39373,24.68045,46.76299,45.39439,52.55104,52.32321,43.45060,40.96745,59.62227,52.04043,41.20351,57.36874,21.01996,43.39933,64.05602,47.23836,59.88335,41.67108,30.28565,46.38218,45.83644,38.72716,53.09480,49.59466,51.04627,49.54092,37.45683,37.30518,56.61800,54.92668,40.82020,36.32677,59.97691,35.97065,38.47108,56.95200,72.36015,44.25836,61.30983,77.23995,38.86628,36.74978,40.66210,44.78659,71.76292,61.93964,36.57241,40.07531,47.27971,19.37630,32.67437,42.64075,43.37417,47.99283,55.12672,52.86836,53.33018,66.01962,37.48745,38.71794,62.64686,41.99200,52.74681,39.85746,48.37986
track_tld7_a1p0_01_e00000-f03,20,27.86574,33.27970,23.26212,34.74823,36.95367,19.73582,25.30833,31.67142,20.85482,27.65605,31.03126,29.78458,36.77888,45.68738,27.65134,35.03548,33.75771,28.74641,29.14336,29.54905,25.27211,26.37973,36.39438,29.40918,31.90117,26.53304,26.35271,39.13351,39.12661,32.54141,30.76054,24.33564,22.74103,41.58135,31.73527,49.49155,28.70897,12.68565,33.92914,33.77070,29.09867,26.11566,19.27206,36.10189,32.82628,27.92026,17.42493,29.47234,40.57326,43.00721,27.43756,38.44062,33.08303,19.34633,48.35697,28.33667,34.26151,21.80995,33.29382,29.29075,32.58267,27.24893,38.40693,15.28156,33.48384,34.24136
track_tld7_a1p0_01_e00000-f04,20,40.17327,50.34427,13.99047,36.11426,27.35098,36.16528,25.63547,37.04977,22.61865,27.23312,30.91431,27.62435,31.66757,28.82790,26.91508,30.48576,29.77743,18.06908,13.13060,33.79220,26.18561,33.08182,15.98421,43.37757,9.43213,8.35300,5.49413,19.44643,18.46797,13.46232,28.69417,12.44960,9.79979,27.48175,29.65015,27.16185,41.46206,27.86685,38.17260,34.35857,8.51047,35.28972,28.46608,41.48022,9.83757,41.51351,27.36077,37.54864,26.99699,27.70117,39.33966,16.16812,24.26503,24.33266,34.69916,36.34444,30.89304,25.15474,25.81891,23.83705,29.98775,12.77847,28.58221,22.78181,36.92638,17.10060
track_tld7_a1p0_01_e00000-f05,20,47.10428,29.04698,38.63342,46.98161,41.38986,40.02104,57.35584,58.81703,48.73865,53.46718,47.06894,26.79498,39.70018,55.29536,38.05419,43.83796,43.39515,41.72624,22.67815,55.58835,37.78325,31.03974,35.39492,47.97929,6.91443,53.21640,31.41129,31.16322,32.95608,23.36123,32.81554,33.25222,39.70383,28.05804,37.58366,35.37096,39.81910,43.63181,39.67366,26.49917,31.80953,34.68454,30.93622,39.68315,28.75181,40.08377,39.22912,18.04164,26.47974,24.21020,38.38326,60.60848,31.03556,32.35622,44.33857,28.73110,32.69747,25.32398,44.32720,48.73575,40.64606,42.56609,39.17564,46.80781,57.29889,30.10660
track_tld7_a1p0_01_e00000-f06,20,29.19754,31.64465,37.52711,31.02582,22.26541,34.62506,38.21455,40.91276,29.09514,37.16354,59.19695,39.56741,48.52109,55.06997,77.52874,74.40482,47.93924,66.82113,70.39710,69.81329,65.16851,58.55556,61.64972,87.97756,4.83617,20.69980,30.18743,34.83776,52.75000,52.32533,39.03400,53.84937,46.58002,43.64393,46.50432,54.52876,64.06507,47.97220,56.10066,55.45275,48.71438,51.90828,67.10561,64.96848,56.53907,61.70984,59.71709,56.41194,40.95590,63.86321,85.82656,51.20389,62.32872,60.52301,73.90291,71.24745,52.54135,55.92395,54.13858,45.77385,55.32702,65.38227,50.22578,54.33582,48.75839,34.29028
track_tld7_a1p0_01_e00000-f07,20,4.03680,1.12617,0.52581,0.39019,7.51898,4.71907,20.16421,17.77812,6.80190,15.05377,11.28372,15.86224,16.98532,17.73621,15.89922,23.71805,12.54975,32.79115,25.38006,29.54846,31.37878,22.33434,24.07747,20.80958,44.22780,25.85412,38.04517,24.72257,21.88727,36.75910,21.36044,34.52888,27.30030,36.97297,19.56449,33.41093,14.90552,22.30971,23.63480,24.09616,17.76554,21.39115,26.78845,39.83575,25.77651,35.47916,47.60666,35.66061,20.14960,17.19367,16.23767,28.57999,17.39852,30.74567,44.56924,26.42441,35.34293,27.51623,37.68369,20.28218,33.58703,23.24209,19.23669,19.52107,25.67969,10.44471
track_tld7_a1p0_01_e00000-f08,20,37.95741,39.44450,39.15824,38.89152,32.01337,47.46504,44.39365,45.28331,60.96615,59.43148,48.63753,37.40672,50.97832,51.58902,60.46576,48.40307,47.56966,47.21057,41.81451,46.65091,45.51347,39.09162,49.37827,46.22059,44.93871,38.48443,31.09999,29.48622,45.40744,42.65413,39.21663,40.31372,41.14192,54.15407,34.12685,32.81243,48.01323,41.09535,30.66875,37.14270,54.03353,38.08950,35.48341,43.43071,46.36349,17.43120,50.05691,37.90524,37.15719,36.65649,21.39392,29.73969,45.31441,48.88850,52.94064,33.70823,33.40799,40.16850,57.90215,60.38152,39.73858,31.87503,44.37073,36.27419,33.37876,55.68784
track_tld7_a1p0_01_e00000-f09,20,17.87141,31.86433,28.79858,14.50158,29.68633,16.98636,22.10736,24.19683,21.35396,33.05037,46.72211,44.13815,29.10819,27.15078,48.85365,26.52122,36.16591,34.71702,28.57479,18.29836,29.43607,29.13590,24.26871,19.81281,15.23893,24.89031,13.05166,19.81785,23.14922,25.27257,27.52609,18.44425,15.36391,17.77162,30.32856,27.93430,13.41987,37.51429,13.16357,26.30918,23.78793,33.35452,20.38541,39.48461,39.01890,18.17765,27.85248,17.12897,28.33010,17.81532,37.38446,19.01137,29.39248,50.10025,23.99387,31.23360,33.11104,15.66587,22.71131,19.98033,7.27095,21.19431,33.00065,20.96684,15.76713,16.49522
track_tld7_a1p0_01_e00066-f01,20,27.21651,44.20520,27.49269,18.74955,35.16629,30.47853,31.99743,56.60681,32.85767,27.79019,38.57333,39.35530,19.41867,32.68378,24.94914,31.31689,28.61284,34.53389,28.05100,27.71778,57.60105,35.18565,34.21767,27.39703,14.64206,14.17853,25.26969,35.11262,28.28059,22.36539,24.64745,21.36824,16.17401,38.59273,28.85836,32.43427,36.89180,16.64394,29.38878,33.98841,36.51440,36.00630,32.11480,30.92000,22.02103,25.17193,32.06540,29.82910,22.07868,25.51847,41.46706,41.17314,24.51669,49.87590,42.08772,28.58254,21.32546,30.45101,10.97852,41.04544,34.80502,43.56545,24.33819,15.63701,42.52024,9.55306
track_tld7_a1p0_01_e00066-f02,20,54.42894,45.95345,28.33209,39.11569,30.34711,29.43700,40.39986,55.20152,40.68330,51.42592,48.84390,49.38570,49.36703,67.06247,60.33367,43.13490,44.04538,61.30161,53.68793,51.37819,54.60773,40.76846,53.10045,49.68230,54.36902,31.76883,65.51110,34.71912,33.12238,30.83981,39.93464,29.25526,36.76180,32.24830,50.31416,53.85685,54.14931,66.45109,48.63598,41.33684,52.01127,43.75200,53.06778,35.87819,67.57974,44.29669,32.86570,58.32454,39.53363,31.04149,50.82231,21.29343,37.56894,52.97083,60.97438,29.23529,49.13734,74.02468,49.11556,52.30475,36.75137,57.77037,42.22629,49.11650,42.05588,47.91293
track_tld7_a1p0_01_e00066-f03,20,27.59091,26.43460,44.64796,30.30400,37.50869,35.91955,24.08920,58.98002,30.46485,38.02381,36.70131,45.87642,22.63609,58.37980,36.19321,23.75435,32.36907,27.60656,48.18353,30.88969,39.20878,33.17164,60.33659,43.22096,25.78654,30.76385,25.39968,39.55398,47.99126,50.40064,38.12425,33.84551,53.89862,45.02342,29.55239,55.04909,49.27367,28.07669,52.06050,33.89750,39.90811,40.78940,21.80998,34.05701,47.92717,32.71177,23.77397,46.49628,30.97396,29.63982,29.46582,44.24258,53.88938,34.61107,40.11324,39.72136,21.77382,41.65101,39.80015,40.24294,51.80859,28.96739,40.92212,38.02129,41.37397,19.02005
track_tld7_a1p0_01_e00066-f04,20,14.33161,30.32909,6.97354,27.70071,34.59402,11.91590,28.93709,31.49669,27.07923,12.34966,33.66505,21.38394,23.72080,13.54770,26.28917,29.43249,23.00813,32.96486,16.11558,29.05682,30.28601,13.05549,31.52313,30.55319,5.01125,1.75765,4.35790,3.48700,4.57188,2.17898,1.41480,2.78373,2.22121,1.10942,1.95115,1.16331,1.59756,2.22400,1.14297,1.87963,2.89407,1.97458,1.95029,1.69850,2.05190,2.09778,2.25484,2.61278,1.66940,1.14926,2.15080,2.13478,2.96680,3.06590,2.19489,3.88621,4.96476,3.07282,4.78095,5.69696,3.54441,4.27456,7.38253,6.05409,4.90955,6.87609
track_tld7_a1p0_01_e00066-f05,20,32.83766,33.34063,33.52339,38.81313,45.29540,35.21218,41.83338,47.12148,27.68343,45.07859,42.27877,33.38042,33.52118,47.00596,42.60375,20.21461,50.72865,48.46314,23.67951,30.33408,42.49348,34.34580,48.78023,32.20669,20.23828,18.19826,22.66819,20.33568,29.82817,32.02262,38.21438,26.76073,30.48511,32.64268,34.90088,9.48841,48.92250,32.70441,44.65681,34.36173,31.12447,29.20775,25.82612,40.85369,26.67561,42.41327,18.60077,38.68391,31.10308,47.55410,24.41570,27.25607,48.67587,22.25353,29.05738,20.54515,29.06452,31.93249,36.07269,30.56356,32.10990,16.74082,37.80363,50.31699,17.36150,43.36671
track_tld7_a1p0_01_e00066-f06,20,59.60874,49.32105,51.61230,41.41056,48.69864,53.07532,55.03507,60.24232,33.29549,43.92009,42.25457,62.66219,50.22052,38.42028,81.93728,43.83559,58.87239,43.86569,62.39753,43.43378,14.10425,56.02087,50.99808,42.75150,35.65336,37.59251,40.16290,33.11052,48.98424,54.51668,33.96117,32.68144,33.21848,32.20300,56.15402,39.46128,58.05210,35.36182,61.80003,40.54219,56.66528,55.64733,64.29505,24.66208,48.22952,50.97052,33.95205,46.11368,63.51947,50.71954,59.07361,45.04637,43.98242,49.28496,47.54750,54.63195,57.43106,48.59265,84.91787,63.40990,50.43334,60.25872,54.10350,58.32898,38.17082,49.34257
track_tld7_a1p0_01_e00066-f07,20,22.13936,30.13039,42.99251,32.92167,12.71934,17.83184,27.08082,25.62201,13.37231,13.49553,10.44857,31.70764,13.96851,30.85258,19.54298,23.07108,31.22014,21.52153,35.88301,11.51734,20.92934,24.12223,30.58201,23.61346,9.42908,13.33785,20.57618,22.68989,23.32804,17.68854,22.54410,23.22980,18.52571,21.69732,3.92021,27.59667,24.40650,31.79425,29.84414,22.41686,25.71880,46.53018,16.94668,29.32701,38.05896,34.41158,29.42009,25.83025,21.38110,26.57558,25.20439,9.63640,33.42669,21.77914,27.04423,18.43844,29.83781,23.87645,27.58499,27.74571,19.36531,33.93596,27.21892,30.87049,22.39588,22.79904
track_tld7_a1p0_01_e00066-f08,20,25.59589,33.98619,32.51448,38.17294,48.75061,43.38102,37.73335,22.45337,18.90333,14.04816,41.86905,28.96101,19.97449,39.39720,42.18520,41.40281,32.30311,28.69889,36.58899,38.94082,30.72578,37.29584,24.54508,39.02390,12.07356,10.15644,23.02474,25.57181,39.33685,22.88392,13.15643,24.52166,25.45106,31.53104,34.52588,32.57471,36.04943,33.62317,41.42245,30.31136,30.95481,20.66642,38.56300,25.44449,33.09192,36.30340,33.54240,30.66895,34.08444,40.90893,19.67039,32.64997,34.28566,30.87569,49.75689,33.20100,50.28671,41.99373,47.14107,42.09086,46.14500,37.15497,36.70765,39.17579,40.90107,23.90721
track_tld7_a1p0_01_e00066-f09,20,17.45344,27.41998,16.07799,9.14376,20.70951,10.64659,18.40851,26.76719,13.93467,11.52129,27.70238,17.37231,17.95964,26.03859,14.07234,11.17991,11.24085,37.90107,24.77428,22.82723,26.91680,14.65554,18.55820,22.33940,15.60610,22.91735,13.01803,33.58413,13.65230,18.84848,23.67597,16.60587,33.82495,24.72074,24.51439,24.98986,11.07031,17.31642,35.55833,25.03846,23.09948,13.14864,31.85546,37.31113,28.92097,28.71753,9.77632,39.71766,19.10562,25.37145,19.45285,24.29387,38.64812,30.12035,16.23622,36.37453,25.39419,30.06715,24.71557,14.36132,31.19038,26.64695,37.02889,27.93302,28.29978,26.44735
